book_id,sim_book_id
13538992,12620451
13538992,20705702
13538992,13125234
12180248,11387458
12180248,12680998
12180248,11737311
12180248,7199667
12180248,6609571
12180248,13513409
6725785,6938348
6725785,6547188
9553,490216
9553,1830755
9553,846613
9553,51286
9553,2327958
9553,6434232
7186,153875
17999935,17833493
17999935,17230559
17999935,16090981
10808006,13126128
10808006,9789566
10808006,9925913
10808006,12022496
10808006,10778948
10808006,11057626
6818019,3483356
9893355,9528186
20426917,12119529
20426917,25776210
72929,212615
74043,2314315
74043,207365
74043,4453371
14744381,8932593
14744381,15984355
14744381,15791566
14744381,7202841
14744381,105874
14744381,13532247
14744381,13115079
22494969,23357188
22494969,24935412
10836810,11996019
10836810,10508526
10836810,11101772
10836810,27398
10836810,7821828
10836810,12065943
7124101,5843145
7124101,8487365
7124101,8428050
7124101,8373527
7124101,7991200
7124101,7821892
7124101,7100490
13708346,13030356
13708346,15796976
13708346,13593555
13708346,12922320
13708346,10808006
13708346,12988640
13708346,15842230
12977172,13334934
12977172,12410324
12977172,17899846
12977172,14743784
84844,244475
84844,32530
84844,30347
84844,545881
84844,418626
835495,401730
835495,716944
835495,999378
835495,284665
835495,31314
835495,1066391
835495,880488
2147714,12308801
2147714,11142767
2147714,79426
2147714,21532163
2147714,5996166
17557913,18587089
2972472,5577077
187049,43915
187049,28698
17342700,10165761
17342700,17928184
17342700,8069828
17342700,15714476
17342700,21569527
103035,34871
103035,103029
11544466,10352973
11544466,8573632
11544466,10382215
11544466,12987192
11544466,12844575
11544466,12432229
11544466,10535458
390305,85425
390305,21720
390305,143691
6601254,3654380
10503124,7202829
10503124,7831076
10503124,9408417
10503124,8733507
8534899,8428050
8534899,6611024
8534899,8109130
8534899,6963749
8534899,8579933
8534899,6930002
8534899,8715032
557332,7343947
557332,6382952
891813,107781
891813,110397
891813,129616
891813,569974
136641,3986318
136641,98807
136641,376613
18069353,17251561
18069353,17504621
18069353,18308266
18069353,20625686
18069353,18687611
18069353,17185556
264778,35349
264778,1047507
264778,894111
7313444,6339304
7313444,6999817
7993566,208324
7993566,8320280
349347,34492
349347,359375
349347,68429
349347,21328
349347,61904
349347,91475
349347,9674335
349347,359193
349347,5367
1898916,655516
1898916,1258027
1898916,9047566
1898916,1786128
119247,789344
119247,258038
119247,42337
119247,239810
119247,827430
13114255,13340040
13114255,11873473
489972,29313
721003,3321722
721003,318404
721003,4296443
263173,8145088
263173,1087205
263173,2378745
17571140,17284874
17571140,17454088
17571140,17233800
17571140,20559695
17571140,18288317
17571140,17833099
17571140,17257484
17571140,17798233
13093001,11889938
13093001,11890811
13093001,12022496
13093001,12988640
13093001,13495034
13093001,13001178
19797,3359595
19797,56912
25937671,25618818
4352708,84158
4352708,6353001
4352708,6337006
4352708,8038219
4352708,4769247
4352708,6660747
4352708,7721198
162086,451220
162086,514771
162086,110535
162086,9491739
162086,4294292
162086,2954411
162086,9541845
162086,6413788
162086,196119
28698036,12652457
23753,160486
23753,5663327
23753,6307040
23753,109243
17833493,17999935
17833493,17373178
17833493,16242085
17833493,17786125
17833493,17208961
29430007,29154543
29430007,28815364
29430007,28936152
29430007,29354916
29430007,28077464
29430007,29203612
29430007,28374062
29430007,29493393
29430007,30002998
15047,65977
7989800,3440882
23232,23230
23232,522782
23232,270363
23232,3097601
23232,13530012
7818881,263172
23844390,23545800
23844390,23898456
23844390,18693586
23844390,22847812
23844390,23496782
39796,82991
39796,280346
6671,6311
6671,295809
15157,6076768
15157,184661
15157,33059
3246224,5576130
3246224,84158
3246224,287634
3246224,4701550
129524,478652
129524,420733
129524,599957
208146,109548
208146,400502
208146,348489
208146,1025560
208146,1479055
208146,2427936
208146,197443
68930,246231
601238,43916
601238,2108198
601238,618177
11286,11548
11286,125965
11286,179734
820517,3321722
820517,18576
820517,6281385
820517,2591769
820517,966757
28568,32505
28568,80631
13995,61926
64960,481335
64960,228221
64960,32438
64960,32426
12958034,13413589
12958034,11544421
8109130,8527908
8109130,6963749
8109130,8428050
8109130,8715032
8109130,6930002
8109130,10429067
8109130,8579933
8109130,7316440
8109130,6234910
12019319,6852374
12019319,225024
498835,138683
93801,4670760
93801,3313418
93801,6076768
784222,655516
784222,10207041
784222,3003617
13003565,11254850
10675183,9314304
10675183,12003802
10675183,4416106
1048645,885349
1048645,161099
1048645,236537
22600903,18341046
22600903,21971980
22600903,18105011
204045,13729
204045,364956
29975458,28815474
981463,16963
981463,835010
981463,765193
981463,858590
981463,53628
981463,835202
981463,635083
99461,228992
21899546,22471294
21899546,18308266
21899546,22847812
21899546,18135913
5943970,414646
1120825,282361
1120825,1087212
1120825,461659
1120825,13574
268275,2067180
268275,59807
30343,319136
30343,85576
11873473,13524900
11873473,15748335
11873473,13340040
6606855,6226363
6606855,4244856
6606855,5071514
6606855,5422179
6606855,1898882
6606855,6295267
6606855,569430
363499,1032696
363499,161910
363499,614718
363499,861326
313262,490216
313262,84149
313262,1422253
313262,2327958
64949,481335
64949,228221
64949,32438
64949,32426
12989112,12049227
12989112,9403947
12989112,13060734
12989112,12813860
12989112,12987127
12989112,12022847
12989112,12551077
74046,2314315
74046,207365
74046,14463
2152871,213105
2152871,2917816
18346345,17907518
18346345,17369574
18346345,17673010
18346345,15777283
18346345,18631103
18346345,17698038
18667976,17974995
18667976,15848920
18667976,18090117
18667976,18693929
12059093,7044446
12059093,11458578
12059093,2888317
12059093,12180288
12059093,11512712
194870,762523
194870,367692
194870,784232
194870,123902
194870,238068
10517947,11955138
10517947,9325874
10517947,8733507
10517947,504420
7870457,8171206
7870457,14477380
7870457,7668272
7870457,8560639
7870457,12153951
7870457,17124883
7870457,6120349
7870457,6413286
7870457,3474928
294045,144792
276877,3059921
276877,244475
276877,418626
276877,32530
276877,84844
5368,79484
7840156,7831076
7840156,7202829
7840156,8219033
7840156,2597301
18486818,9981618
18486818,17286747
18486818,16158535
18486818,9712341
18486818,16151178
18486818,12033455
10954979,4371507
17830561,18631103
17830561,17335212
765427,38154
765427,393636
765427,119079
765427,875623
765427,820905
765427,867406
765427,103390
301538,55398
301538,400924
68496,768878
22606008,23019564
22606008,18746504
22606008,17937144
22606008,18343413
22606008,19501672
22606008,18628601
22606008,17978533
24611454,24611529
364550,99328
364550,16619
16173427,17409842
16173427,12119529
16173427,17311453
16173427,18775652
95144,242041
95144,29313
95144,380680
95144,645343
95144,111027
354520,781132
8501291,10640020
8501291,13487029
8501291,9671126
8501291,12270931
8501291,9553503
8501291,12908877
8501291,8109141
21570318,16113606
511527,74998
511527,161099
15793165,15803560
15793165,15803746
15793165,16044965
15793165,12681611
132609,420403
132609,1223119
132609,999371
294043,136636
294043,144792
11699349,11982396
11699349,11288619
79834,3359595
79834,10677213
79834,56912
13144229,13076969
13144229,2916547
25066991,25010281
25066991,17570105
25066991,23197346
25066991,22169495
17254226,17325147
17254226,18168007
17254226,17251561
17254226,17700010
17671114,17405850
17671114,17833834
21063217,18464441
21063217,18809943
21063217,20576134
21063217,22910368
25065522,29868610
25065522,26827675
25065522,30253864
25065522,29405093
367802,269589
367802,75504
367802,128453
22098550,25785754
22098550,26030734
22098550,25937866
22098550,25817074
22098550,26026063
22098550,24820301
22098550,22082059
22098550,23281919
80834,1390442
80834,39916
80834,37261
80834,438068
80834,23168840
80834,775864
80834,269353
6393119,6611024
6393119,5843145
6393119,5648871
6393119,7316440
6393119,6064646
6393119,5271066
24151121,22589352
24151121,18809943
24151121,22910368
23546843,25066772
23546843,23017945
23546843,24886016
23546843,17264824
23546843,17899544
23546843,24926259
23546843,18513591
23546843,23017946
23546843,18465601
7075298,9415956
7075298,985502
7075298,8428195
836610,282363
836610,2876033
836610,741480
836610,569361
11279,19593
394683,857828
394683,908940
394683,833535
394683,913768
394683,155106
394683,532752
394683,169427
394683,761190
394683,42407
696177,728118
696177,2309720
696177,484167
696177,3430692
696177,873414
696177,1999907
696177,2539522
696177,1659539
696177,1487823
696177,605151
696177,6801573
696177,1003760
184854,9275067
184854,7633211
184854,2771105
17332556,10165761
17332556,15714476
17332556,12084278
17332556,16102412
17332556,11431896
17332556,8113512
17332556,16000044
351023,183742
351023,885349
351023,473623
23346918,21489683
23346918,22571612
23346918,21530229
23346918,18404195
23346918,13586737
23346918,21535784
10161216,15808340
10161216,12340713
10161216,6093438
17185556,17693329
17185556,17610212
17185556,16053316
17185556,17852261
17185556,17281601
17185556,17386062
17185556,17152025
12081467,12426366
12081467,11982396
8407173,1189454
25053,244338
25053,19308
25053,312077
25053,152381
25053,3782
23157777,20883847
23157777,22055280
23157777,13630171
23157777,12652457
23157777,22381326
92956,85434
92956,10084
236056,89548
236056,235117
236056,37737
236056,730250
48764,183102
856937,282363
856937,485093
856937,228068
7657484,3451225
7657484,8172
7657484,7345903
7657484,13227314
7657484,3600080
7657484,107022
7657484,13194
204043,13728
204043,364952
17661416,22896551
46908,485090
46908,1631172
99955,364550
99955,110331
94510,296901
17994,714583
20980781,20525621
20980781,23604335
20980781,19516814
23272028,25812109
16124865,15783623
16124865,16067241
16124865,16140058
16124865,20759913
16124865,16161331
16124865,13602913
16124865,15717280
16124865,17660979
6950451,6593585
6950451,73100
6950451,16222
6950451,5303134
133017,133018
133017,43718
133017,2382803
133017,133019
133017,6728531
15755296,13581990
15755296,14743784
10188580,6963749
10188580,8314214
10188580,10429033
10188580,9415951
10188580,13334934
10188580,8542996
10188580,10401084
10188580,10603241
92846,144112
92846,429883
92846,62479
23507745,22718727
23507745,17910570
23507745,23281919
17182049,17373178
17182049,17185511
17182049,16242085
17182049,17209615
17182049,17207108
17182049,17342189
17182049,17841451
17182049,17733971
228199,66370
228199,9810195
228199,11580
985386,1315744
985386,767614
985386,294959
985386,13590
985386,29150
985386,885744
985386,1826195
985386,229154
985386,1493253
985386,570393
6621101,7006959
6621101,7713965
6621101,6658779
13612962,24397043
17455817,18746546
17455817,16030817
17801656,17251561
17801656,17838379
17801656,16131601
17801656,17230557
17801656,16163857
17801656,18304765
24396876,25897953
24396876,23615709
24396876,25817074
24396876,25937866
24396876,22082059
24396876,15814452
24666002,23012877
24666002,23440067
24666002,23228585
24666002,22358464
24666002,25066772
24666002,25074849
24666002,24926259
24666002,24886016
24666002,23546843
24666002,25451555
17364620,20759913
17364620,18215175
17364620,24954150
22296542,20646604
22296542,17230559
22296542,17404203
22296542,17251561
22296542,17786125
22296542,16185789
22296542,18215175
15827066,17333444
7781699,7070067
7781699,8597949
7781699,9466068
7781699,8430098
7781699,6950445
7781699,1032696
15806231,16071767
15806231,2771105
8471815,9712341
8471815,6450060
8471815,18660750
303455,2493973
3124122,5171894
8036440,2769831
8036440,10168924
8036440,7224717
8036440,7128581
8036440,6121819
8036440,7949530
8036440,6562659
8036440,7662594
8036440,10574666
8036440,7540259
8036440,7268995
8036440,9642662
194479,66483
194479,22364
194479,26085
194479,2185510
194479,154795
194479,643845
194479,13194
194479,107171
194479,538791
194479,57890
127567,127581
127567,176845
25222064,20578900
25222064,15798116
25222064,22509955
268559,64949
155712,138872
155712,620580
155712,233711
155712,17567
155712,51741
93802,1159413
93802,2336803
93802,504420
23492533,29638166
23492533,34273458
23492533,30325011
284698,1382251
284698,2430564
284698,759776
284698,229149
284698,259583
284698,605151
2237117,58085
789559,280240
789559,867650
789559,920143
789559,292701
11737387,663098
11737387,9595620
61974,127581
114168,156565
114168,833923
114168,958537
114168,958521
114168,4838188
114168,11738128
114168,106546
114168,5500109
18406862,18309803
18406862,7831742
18406862,8288246
7010683,3134684
7010683,297135
12065943,11737306
12065943,12159951
12065943,13429619
12065943,11891485
12065943,13259987
12065943,12448586
12065943,13547235
12065943,12098668
12065943,13531024
12065943,10574666
12065943,10530293
37298,280553
37298,76867
37298,172938
3050104,110393
3050104,7781699
3050104,97781
3050104,958521
3050104,156565
3050104,1032696
3050104,6596594
22055283,22055280
22055283,20883847
3422075,4894646
3422075,30268
3422075,6449378
3422075,5292853
7159016,7831742
7159016,8542996
7159016,10640020
7159016,8161632
7159016,7735325
7159016,6740756
7159016,7827221
7159016,7476122
7159016,7100490
7159016,6682769
23452649,18343413
23452649,20980781
10165727,6527841
10165727,10816908
10165727,8069828
10165727,8884616
10165727,963508
10165727,8013391
833550,420403
833550,999371
833550,1153709
833550,132609
833550,473361
6707693,38564
6707693,7095692
6707693,7744064
6707693,10890463
6707693,7239607
207798,638689
207798,2871746
207798,7999433
1296415,183524
1296415,1066391
1296415,820274
1296415,53628
78989,43327
17607850,18346345
17607850,17907518
5303373,6287072
5303373,110535
5303373,4294292
12547098,11720964
12547098,10518423
12547098,1998880
268955,2051854
268955,1167
20876097,21412215
20876097,23604335
20876097,21411902
20876097,18136549
20876097,17335212
20876097,22361799
28954189,26836910
15850119,16207330
15850119,15750787
15850119,15827731
15850119,16101959
15850119,15761241
15850119,16051780
15850119,16102880
46906,1631156
46906,282350
373925,294951
373925,275274
373925,84927
678891,339339
678891,562930
678891,2020935
678891,7074259
21437200,12166282
21437200,20409231
21437200,17349002
6668868,6972157
6668868,8478990
6668868,5628753
6668868,11372681
155291,7778609
155291,7683254
11387392,10413869
11387392,9791906
11387392,11378402
12752313,8242117
12752313,6855699
18068029,20564453
18068029,17447588
7886302,6682769
7886302,6413473
7520,777211
7520,11955138
7520,1159413
1087205,282361
1087205,271244
1087205,282266
101869,7562764
433035,192887
15559,171471
21393526,21570318
21393526,20643052
21393526,16071187
21393526,17564519
11043618,13062488
11043618,11556960
11043618,10352973
11043618,10382215
11043618,11544466
11043618,13455112
23363349,26883206
287380,543977
287380,873414
287380,780768
287380,460595
287380,271321
287380,500463
287380,16012
287380,282425
13477883,15850937
13477883,13246736
13477883,13571953
13477883,13445306
13477883,13062484
18590519,18631103
18590519,20530956
18590519,18697821
511240,6845839
511240,12413203
511240,905756
511240,6449648
511240,1600757
905885,6450060
905885,317293
905885,9712341
905885,827483
905885,10049436
10941624,10893510
10941624,11187203
10941624,7862725
10941624,8122052
23200620,18697821
23200620,17446757
23200620,21411062
23200620,21417857
762563,11002
11715276,9548964
11715276,11387458
11715276,6931344
11715276,12985143
11715276,11378402
11715276,9859436
11715276,9542582
20587777,24611681
1432370,1924322
10429836,8663392
10429836,9466068
10429836,8597949
10429836,8563824
10429836,67512
11512712,9995135
11512712,12988016
11512712,13412557
23656346,18809943
23656346,23604335
23656346,15752757
23656346,23121837
32510,1284050
51114,209279
51114,139254
32143,274400
32143,7870272
17860739,17412749
295169,48722
295169,87273
61938,176802
6433836,1689469
6433836,6310964
6433836,4527502
45436,512447
45436,112969
20504754,12458287
20504754,18071296
20504754,659600
84052,78972
29283884,33643994
25664459,25666046
25664459,24001083
213105,40217
213105,3307144
25017,306090
25017,324494
16172638,17798233
16172638,17860217
16172638,17264459
16172638,17158158
2626492,6493836
2626492,3516953
2626492,13591161
2626492,7159898
2626492,18465632
2626492,7946252
2626492,9639648
154795,3581328
154795,57890
154795,194479
154795,51079
154795,107032
154795,8172
154795,107025
154795,724310
154795,472238
13489919,13061255
13489919,11459222
13489919,13424032
12959045,11311549
12959045,11489682
12959045,17346698
12959045,18465496
12959045,6398040
9665450,3295696
9665450,5628753
9665450,3301564
7904453,61904
148769,357581
148769,463780
148769,72441
12620451,10184345
12620451,12889903
6457229,99375
46911,1631156
46911,282354
46911,741480
46911,228068
29237802,28815364
29237802,29430007
29237802,28077464
29237802,29354916
29237802,29493393
29237802,28936152
29237802,28374062
29237802,28686830
29237802,27213121
64028,490216
64028,387061
64028,84149
64028,769255
11551045,9723976
11551045,9526658
11551045,10890463
11551045,10120780
11551045,10814946
18889,64105
25203675,27190613
25203675,28449207
16071767,13586737
16071767,16044959
16071767,15811495
16071767,16044965
16071767,13120860
138399,3710603
138399,12612620
138399,12153951
138399,7915496
138399,7202841
39792,3322382
39792,280346
3216451,93947
3216451,2033217
73090,680170
79421,78629
13502970,12706435
13502970,12562631
18005373,17907518
18005373,17698038
18005373,17335212
18005373,18943009
18005373,17369574
50749,6288940
50749,478657
50749,5999242
23657454,23310721
23657454,18222546
23657454,24612600
23657454,22749725
23657454,22504701
23657454,22710140
23657454,23735609
23657454,16057353
23657454,17264824
23657454,18527488
6624871,9541845
6624871,7074259
6624871,5245026
24903031,24002318
24903031,17409842
24903031,18301663
6760761,7877549
6760761,12873027
6760761,6580510
22673915,17909622
22673915,22021942
3874811,5168517
3874811,562930
3874811,354518
3874811,171009
12875436,13354283
13513205,13591174
13513205,13170037
13513205,13022038
13513205,13591161
13513205,10853145
13513205,17591892
13513205,13356190
13513205,11311549
13513205,12833770
13513205,11504610
13513205,13253341
231989,515587
231989,144127
143727,295652
143727,493051
562930,678891
562930,7111552
562930,8255649
562930,9463563
20603820,21417857
20603820,17447588
20603820,17449438
20603820,18071296
1931915,6693329
1931915,6090411
17332564,15826648
17332564,18053047
17332564,13597696
17332564,17844678
676555,35539
676555,95044
6353001,490216
6353001,6503154
6353001,3992020
6353001,5577077
6353001,6294553
8574414,9918083
8574414,6043849
8574414,2802316
8574414,12995284
8574414,3657138
8574414,10345937
8574414,3996887
8574414,6065629
8574414,4837032
8574414,2696181
8574414,58890
8574414,2169506
8574414,18122
8574414,295654
24859245,25067570
7736086,11504610
7736086,9723976
7736086,136783
23492288,28815474
15942636,15848920
15942636,16127238
4769651,5933646
6449378,8709525
6449378,7060582
6449378,6479550
26827731,23262621
26827731,27747199
26827731,25664796
26827731,22494969
26827731,23163343
621616,490216
621616,263149
621616,1746470
4345290,8801543
4345290,8752885
773507,7901
773507,17533
773507,219408
9470371,9757266
9470371,9559665
9470371,562930
9470371,8922087
1116393,28246
10537195,18465632
10537195,17264824
10537195,16057353
10537195,106130
10537195,10368294
10537195,196925
10537195,13591174
10537195,10254690
10537195,23735609
702051,9618561
702051,6481245
702051,3115070
37302,280553
37302,76867
37302,185907
47701,20452208
13037558,13593555
13037558,15796976
13037558,12922320
13037558,13126128
17798649,18773407
17798649,14061520
17798649,19059695
10561549,8496901
10561549,7942786
10561549,11458578
18759748,20876097
18759748,20617402
18759748,18697821
18759748,18875842
18759748,21411902
18759748,18631103
388018,246231
17980013,17154753
17980013,15817351
15735460,16300420
29236299,29385546
29236299,32075662
29236299,29939390
29236299,28954189
59805,2494204
11889938,11890811
11889938,13593555
11889938,8806424
11889938,7200466
11889938,11082037
11889938,13269092
11889938,770288
11889938,13001178
11889938,12022496
13096848,10450750
13096848,1070527
13096848,17264824
13096848,17182539
13096848,16074606
13096848,8062063
8396340,34284
8396340,940127
71870,82436
219942,490216
219942,3671415
219942,1746470
219942,3331431
219942,6239025
21839603,23357188
21839603,22021942
21839603,18717917
15743078,10121801
10508431,10284337
10508431,9969034
10508431,7249522
10508431,15766776
17673002,16704759
17673002,17641484
17673002,17405850
17673002,17569860
28077464,29154543
28077464,28815364
28077464,29493393
28077464,29430007
28077464,29354916
28077464,27213121
12924275,9859436
12924275,12432229
12924275,10352973
12924275,9248345
12924275,12985143
12924275,13060608
12077553,84158
12077553,11512712
12077553,9995135
12077553,12988016
12077553,12042279
12077553,11531818
350065,112725
350065,182496
350065,136167
350065,369110
30331,139418
30331,248533
24365190,12365189
18405221,20883847
2249196,106859
2249196,107173
2249196,2243595
2249196,8172
2249196,26088
2249196,43743
2249196,2140338
7531478,451220
7531478,514771
7531478,5598690
7531478,9491739
20653654,18628601
20653654,18687611
20653654,18781540
20653654,23523867
20653654,18935386
20653654,18710436
20653654,20625686
20653654,23834720
168569,126507
168569,22209
168569,233641
9369687,13367528
9369687,7831742
9369687,6598207
9369687,8130839
9369687,9720766
9369687,8542996
9369687,10890808
23493256,23019564
23493256,20525621
13282015,13562664
920780,4271837
920780,7106636
920780,1096163
920780,595586
24929,389519
550454,3417
550454,12663
71622,24914
2983562,64949
13109291,8411749
12760903,12562631
5055,109510
5055,369995
29008738,13005310
7864587,13507512
7864587,7044446
16304482,17337522
16304482,17230557
16304482,16242085
16304482,17155039
16304482,17166702
16304482,15827731
15059301,17311453
73906,151723
73906,27692
73906,68524
113791,2761356
113791,15832316
101001,76978
17729036,17364620
17729036,18891400
17729036,17252101
17729036,17838379
17729036,22494969
6609748,7952209
6609748,9252036
6609748,10806008
20174424,17910048
20174424,19161852
20174424,17910124
13501,11350430
13501,507690
16045078,16045031
4946005,4673605
13097901,15796976
13097901,13708346
13097901,13593555
13097901,13495034
13097901,13126128
13097901,15842230
13097901,11407573
7111552,8255649
7111552,7958702
7111552,6589111
7111552,6345692
7111552,562930
7111552,6539576
7111552,7187640
7111552,9463563
10532477,7189177
228198,66370
17976745,18211118
17976745,17859911
17976745,17800107
17976745,16114861
17976745,17876030
17976745,18880307
17334068,16102760
17334068,15811405
2884065,9275067
2884065,60222
2884065,9528765
143717,586322
2255114,297866
2255114,5999242
24886016,27248586
24886016,25066780
24886016,25066772
24886016,25814105
24886016,23012877
24886016,23017945
24886016,18465601
28449207,32075662
28449207,29385546
28449207,28954189
28449207,33643994
17159011,11007668
17159011,16065538
17159011,15841850
769255,9618561
769255,2440645
769255,3373198
2336803,184661
2336803,129547
2336803,6999817
873,271265
873,13576
873,13618
873,2348338
873,1120825
13524900,11855490
13524900,16207483
13524900,18660750
13524900,13613441
13524900,16070072
12002819,11488123
6605625,9917998
6605625,6633007
6605625,8051458
6605625,9975679
8665876,6933141
8665876,8337087
8665876,10174795
763429,5663327
763429,9674335
763429,12612620
763429,9908518
763429,2574748
763429,7915496
159069,34284
159069,222576
159069,11831
159069,24784
159069,295801
159069,378
159069,3980
159069,1140802
159069,423156
159069,176534
159069,468116
159069,53495
159069,232576
33737,293045
33737,373607
24431358,23617709
24431358,20605274
24431358,25657772
7264206,4162673
294044,144792
17228519,17405850
17228519,17446757
17228519,16077954
17228519,17386062
17228519,16131601
17228519,15839322
17228519,17610212
1584974,6811150
1584974,17980013
1584974,12458287
170529,108175
170529,935618
170529,357581
170529,4294292
18080923,15754052
18080923,16089223
18080923,17235347
18080923,18052136
18080923,12878132
1317696,9783627
20575434,18225037
20575434,18656207
20575434,18222557
20575434,15814452
20575434,22477286
20575434,25785754
6430999,12761827
6430999,13602321
7683254,13536649
7683254,10439703
112631,516182
112631,82781
2327958,9618561
2327958,7098304
2327958,1928873
93727,568634
73965,6855699
73965,6340016
20454076,18215086
7132363,7241373
15704458,15790883
15704458,15810910
15704458,8100267
15704458,6316821
15704458,12652457
15704458,11115434
6690549,12712973
13107655,51286
13107655,3645169
13148921,15841850
13148921,11007668
25056208,22926485
25056208,23337863
25056208,27999771
25056208,26643691
116971,243399
6287290,6735215
6287290,3986318
6287290,6497645
6907672,9248361
6907672,7006562
6907672,11580
16884,417640
6434232,84158
6434232,3553722
2992069,84158
2992069,5576130
2992069,6337006
2992069,4701550
2992069,1928873
2992069,313267
93938,64255
93938,116971
176802,147844
6648020,7316440
6648020,11418574
6648020,5648871
6648020,7230309
6648020,8428050
6648020,8715032
6648020,6963749
6648020,8373527
6648020,5843145
6648020,7823600
846066,110952
846066,14479
846066,110960
846066,431365
846066,615233
846066,1830874
846066,478813
31372,46020
107792,325558
107792,247370
107792,129621
13069213,343684
34284,24094
34284,81069
12926432,11966836
17163514,17608111
609035,78629
609035,9551
15801381,13589152
18001399,23285659
18001399,18660750
18001399,17730406
9712341,6450060
9712341,8471815
9712341,10049436
9712341,7600679
9712341,317293
9712341,905885
171001,18931
171001,542712
171001,2212752
1627267,7362638
1627267,357105
1627267,2353037
18079719,15798757
18079719,18049084
18079719,17453303
18079719,20702546
7261549,6097180
11133791,9634267
11133791,7531478
11133791,9491739
11133791,111044
17571466,10239382
13507011,13126128
13507011,13331181
12931,428035
803120,775987
179033,316876
372384,180993
372384,32502
372384,85505
372384,168568
241936,69629
241936,49353
241936,3080212
241936,770288
18680106,18102898
22418,22357
22418,95395
22418,94515
22418,437113
22418,296903
22418,1151315
22341,69139
22341,18486
22341,181012
22341,7747422
22341,601598
22341,7096916
22341,120711
6321904,15769
6321904,92147
6321904,1178039
6321904,41700
6321904,144789
6321904,32682
6321904,4494917
6321904,3313418
6321904,2033217
6321904,5062
107021,107023
107021,4788225
107021,51079
107021,3430164
107021,107096
107021,106065
107021,107033
107021,296508
107021,6359290
107021,2325430
13030356,17336666
13030356,13708346
13030356,10852027
17230002,12383869
17230002,7849034
17230002,13049981
17230002,13043180
17230002,13188676
17230002,12631512
17230002,13580928
17230002,14743784
17230002,13115995
17230002,14811943
17230002,15811405
17230002,16177805
17230002,12700337
17230002,15513156
17230002,13605723
17230002,13188615
10950666,11187203
10950666,10941624
10950666,10893510
10950666,8122052
17797253,17618286
17797253,16130398
17797253,17232261
17797253,17974995
17406532,15729539
17406532,349473
17406532,11286
17406532,23000709
17406532,17571466
17406532,5122520
13316328,5797595
13316328,12969560
756712,190670
756712,42407
756712,908940
756712,532752
756712,563757
756712,7783
756712,820816
10783217,12620451
10783217,11053874
10783217,12288282
27207654,29391036
6782468,12620451
6782468,12889903
18054056,18625450
18054056,18190566
18054056,17800107
18054056,18880307
13107666,11273356
13107666,12180288
10305247,15814458
18693743,13616278
18693743,17910124
18693743,20883847
18693743,17163514
71648,614718
71648,833923
71648,958535
71648,8430098
71648,330721
71648,2660720
71648,861326
71648,3112394
25176,1391290
25176,211146
25176,351563
25176,394228
25176,3833
23714544,25840037
11568316,15851966
11568316,16102760
11568316,11098871
22055280,20883847
171624,2579284
171624,376514
171624,149621
171624,30893
8419432,9273113
8419432,15755234
59807,268598
59807,420733
13455112,10382215
13455112,13062488
13455112,11043618
13455112,10352973
13455112,11556960
13455112,10194494
13455112,13411245
13455112,13401993
23380998,12365189
86737,295198
86737,213652
8456776,8804062
10314376,1317696
288159,1943742
288159,1363577
16124682,15850119
16124682,15750790
16124682,16479424
16124682,16102880
2072153,1624920
2072153,1233478
7942008,5422179
7942008,6408523
7942008,7944427
7942008,500383
7942008,1717889
7942008,30204
7942008,5071514
7942008,568454
229149,516774
229149,759776
229149,873414
100476,213652
280366,280346
280366,359126
71823,66370
144793,294044
18625450,18190566
18625450,18605047
18625450,18596498
18625450,18880307
18625450,16114862
18625450,17800107
18625450,22068620
11913681,8255649
11913681,9463563
11913681,11765175
11913681,9266776
11913681,5517759
16300116,16242085
16300116,17166938
16300116,17292996
16300116,17251561
23230,270363
228194,66370
138683,3751995
138683,847860
20581108,20576134
29923,682804
37296,292210
37296,76867
37296,185921
128048,164255
128048,254262
128048,529474
128048,1140802
128048,298523
18775652,18301663
18775652,15781026
199688,5819551
199688,295117
199688,112675
199688,649514
22934446,15902792
22934446,21412202
22934446,18144064
25167898,25284952
25167898,25797013
25167898,23523867
25167898,25630718
25167898,25802884
25167898,18304765
25167898,25664796
12444298,17333174
12444298,17409842
12444298,24002318
56353,10105
56353,31087
56353,10108
96259,20657
96259,200758
96259,13220873
96259,405981
96259,11778691
96259,13124956
96259,150251
96259,13707574
96259,1455807
29925715,26233572
29925715,27213253
29925715,28187230
29925715,28815474
29925715,26114146
24612600,23735609
24612600,22504701
24612600,23310721
24612600,22749725
24612600,17262246
24612600,17934457
24612600,18222546
24612600,25903764
140090,518714
140090,574963
17334074,12365189
17334074,15724014
17334074,16102760
17334074,17790188
17334074,15851966
13138734,16102412
13138734,15769788
13138734,20443207
13138734,13638131
477597,754713
477597,824318
5271066,6543755
5271066,5495243
5271066,7179686
5271066,7821892
5271066,3472820
5271066,7130788
33439,574782
18392,116560
11306,34284
11306,1170158
11306,13843
266765,1239699
266765,74998
266765,258392
266765,161099
94299,625827
94299,84849
94299,420738
94299,30166
94299,759900
94299,418626
17447588,20559676
17447588,17230559
28240855,28815474
28240855,28799344
104088,177250
104088,61904
643988,76705
643988,867387
8496901,9565574
8496901,8100979
8496901,8559047
18392459,18044277
559889,2277444
559889,19687
3645169,3295696
7234801,39346
7234801,6598207
7234801,7095692
7234801,6382952
7234801,7239607
7234801,10549501
7234801,9642279
7970273,28246
9526,82882
9526,210946
